,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2015, Активы  всего, ед. RUB","2015, Валовая прибыль (убыток), ед. RUB","2015, Валовая рентабельность затрат, %","2015, Валовая рентабельность коммерческих и управленческих расходов, %","2015, Валовая рентабельность, %","2015, Внеоборотные активы, ед. RUB","2015, Выручка, ед. RUB","2015, Дебиторская задолженность, ед. RUB","2015, Денежные средства и денежные эквиваленты, ед. RUB","2015, Добавочный капитал, ед. RUB","2015, Долгосрочные обязательства, ед. RUB","2015, Долгосрочные финансовые вложения, ед. RUB","2015, Заёмные средства (долгосрочные), ед. RUB","2015, Заёмные средства (краткосрочные), ед. RUB","2015, Запасы, ед. RUB","2015, Капитал и резервы, ед. RUB","2015, Коммерческие расходы, ед. RUB","2015, Коэффициент абсолютной ликвидности, %","2015, Коэффициент быстрой ликвидности, %","2015, Коэффициент концентрации собственного капитала (автономии), %","2015, Коэффициент маневренности собственных средств, %","2015, Коэффициент обеспеченности собственными оборотными средствами, %","2015, Коэффициент соотношения заемных и собственных средств, %","2015, Коэффициент текущей ликвидности, %","2015, Краткосрочные обязательства, ед. RUB","2015, Краткосрочные финансовые вложения, ед. RUB","2015, Кредиторская задолженность, ед. RUB","2015, Налог на прибыль, ед. RUB","2015, Нематериальные активы, ед. RUB","2015, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2015, Оборотные активы, ед. RUB","2015, Оплата процентов по долговым обязательствам, ед. RUB","2015, Основные средства , ед. RUB","2015, Получение дивидендов, процентов, ед. RUB","2015, Получение кредитов и займов, ед. RUB","2015, Поступление денежных вкладов собственников (участников), ед. RUB","2015, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2015, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2015, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2015, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2015, Поступления от инвестиционных операций, ед. RUB","2015, Поступления от перепродажи финансовых вложений, ед. RUB","2015, Поступления от продаж, ед. RUB","2015, Поступления от текущих операций, ед. RUB","2015, Поступления от финансовых операций, ед. RUB","2015, Прибыль (убыток) до налогообложения , ед. RUB","2015, Прибыль (убыток) от продажи, ед. RUB","2015, Прибыль от приносящей доход деятельности, ед. RUB","2015, Приобретение акций (долей участия), ед. RUB","2015, Приобретение внеоборотных активов, ед. RUB","2015, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2015, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2015, Продажа акций других организаций, ед. RUB","2015, Продажа внеоборотных активов, ед. RUB","2015, Проценты к получению, ед. RUB","2015, Проценты к уплате, ед. RUB","2015, Прочие внеоборотные активы, ед. RUB","2015, Прочие долгосрочные обязательства, ед. RUB","2015, Прочие доходы, ед. RUB","2015, Прочие расходы, ед. RUB","2015, Расходы на содержание аппарата управления, ед. RUB","2015, Расходы на целевые мероприятия, ед. RUB","2015, Резервный капитал, ед. RUB","2015, Рентабельность активов (ROA), %","2015, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2015, Рентабельность затрат, %","2015, Рентабельность капитала (ROE), %","2015, Рентабельность продаж , %","2015, Себестоимость продаж, ед. RUB","2015, Текущий налог на прибыль, ед. RUB","2015, Управленческие расходы, ед. RUB","2015, Чистая норма прибыли (ROS), %","2015, Чистая прибыль (убыток), ед. RUB","2015, Чистые активы, ед. RUB"
28,29,"АГРОПРОМНЕРУД, ООО",1065022013506.0,2006-11-08,11.0,,Действующая,5022069478.0,Московская область,"Добыча камня, песка и глины",,27824000.0,5868000.0,0.1412,2.9093,0.1237,11753000.0,47434000.0,8943000.0,1477000.0,,1859000.0,,1859000.0,,4054000.0,-372000.0,,0.1168,0.4563,-0.0134,32.5941,-0.7545,-75.7957,0.6102,26337000.0,1598000.0,26337000.0,85000.0,,-1372000.0,16071000.0,,11753000.0,,,,,,,,,,36237000.0,42522000.0,,560000.0,3851000.0,,,,,,,,,,,,,3291000.0,,,,0.025,0.1556,0.0884,-0.4099,0.0812,41566000.0,113000.0,2017000.0,0.0094,447000.0,-372000.0
29,30,"АГРОПРОМЭНЕРГО, ООО",1022602424360.0,1998-04-29,19.5,,Действующая,2605010150.0,Ставропольский край,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,95554000.0,19548000.0,0.4264,2.4788,0.299,60157000.0,65387000.0,7971000.0,,,69446000.0,,69588000.0,,10296000.0,2350000.0,7886000.0,0.752,1.1019,0.0248,-24.5987,-1.6331,39.2447,1.5539,22779000.0,17130000.0,22647000.0,694000.0,,-36959000.0,35397000.0,2492000.0,60097000.0,,6850000.0,,,,,,,,51041000.0,58379000.0,6850000.0,1810000.0,11662000.0,,,,,,,,643000.0,6058000.0,,,-76000.0,4361000.0,,,,0.0088,0.1488,0.2171,0.4458,0.1784,45839000.0,821000.0,,0.0136,889000.0,3329000.0
30,31,"АГРОСТРОЙГЕОПРОМ, ООО",1134620000250.0,2013-12-24,4.0,,Действующая,4626006239.0,Курская область,Добыча глины и каолина,,70000.0,104000.0,0.619,0.6582,0.3824,39000.0,272000.0,28000.0,3000.0,,,,,637000.0,,-1014000.0,,0.0028,0.0286,-14.4857,1.0385,-33.9677,-1.069,0.0286,1084000.0,,447000.0,,,-1024000.0,31000.0,,,,,,,,,,,,,,,-808000.0,-54000.0,,,,,,,,,,,,,754000.0,,,,-15.5882,-1.9286,-0.1656,1.2895,-0.1985,168000.0,,158000.0,-2.9228,-795000.0,-1014000.0
31,32,"АГРОХИМ, АО",1021801062832.0,1992-10-28,25.0,,Действующая,1822000277.0,Удмуртская Республика,Добыча и первичная обработка известняка и гипсового камня,,3741000.0,138000.0,0.0479,,0.0458,2557000.0,3016000.0,1031000.0,153000.0,,84000.0,,84000.0,,,3431000.0,,0.677,5.2389,0.9171,0.2547,0.7382,0.0904,5.2389,226000.0,,226000.0,,,938000.0,1184000.0,,2557000.0,,,,,,,,,,,,,97000.0,138000.0,,,,,,,,,,,,,41000.0,,,,0.0011,0.0385,0.0479,0.0012,0.0458,2878000.0,,,0.0013,4000.0,3431000.0
32,33,"АГРОХИМСЕРВИС, АО",1041800081850.0,2004-04-27,13.5,,Действующая,1822004722.0,Удмуртская Республика,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,26470000.0,75000.0,0.0028,,0.0028,7695000.0,27096000.0,3596000.0,7579000.0,,,11000.0,,,7600000.0,24836000.0,,4.6383,6.839,0.9383,0.6902,0.913,0.0658,11.4902,1634000.0,,1634000.0,,,24825000.0,18775000.0,,7684000.0,,,,,,,,,,,,,1239000.0,75000.0,,,,,,,,401000.0,,,,945000.0,182000.0,,,1000.0,0.0176,0.004,0.0028,0.0187,0.0028,27021000.0,,,0.017,460000.0,24836000.0
33,34,"АГРОЭКОРЕСУРС, ООО",1125030003713.0,2012-10-30,5.0,,Действующая,5030078500.0,Московская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,10252000.0,20460000.0,5.1563,0.9642,0.8376,8356000.0,24428000.0,1023000.0,663000.0,,,,,2886000.0,181000.0,1097000.0,,0.0724,0.1873,0.107,-6.6171,-3.8286,8.3455,0.2071,9155000.0,,5408000.0,678000.0,,1087000.0,1896000.0,,8080000.0,,690000.0,,348000.0,,,,,,28285000.0,28633000.0,690000.0,-1492000.0,-759000.0,,,,,,,,,303000.0,,,103000.0,533000.0,,,,-0.1184,-0.0818,-0.0301,-0.7445,-0.0311,3968000.0,,21219000.0,-0.0533,-1301000.0,1097000.0
34,35,"АДМ, ООО",1026101645448.0,2000-07-04,17.5,,Действующая,6134008443.0,Ростовская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,3419000.0,1203000.0,0.1273,12.2755,0.1129,126000.0,10654000.0,3151000.0,13000.0,,,,,1997000.0,129000.0,-507000.0,,0.0033,0.8059,-0.1483,1.2485,-0.1922,-7.7436,0.8388,3926000.0,,1929000.0,,,-515000.0,3293000.0,,126000.0,,,,,,,,,,,,,556000.0,1105000.0,,,,,,,,,,,,,549000.0,,,,0.1332,0.3244,0.1157,-0.5143,0.1037,9451000.0,117000.0,98000.0,0.0329,351000.0,-507000.0
35,36,"АДС, ООО",1084910001989.0,1996-07-19,21.5,,Действующая,4909099139.0,Магаданская область,Добыча антрацита открытым способом,,671212000.0,25082000.0,0.2391,,0.1929,379613000.0,129994000.0,232758000.0,14406000.0,9968000.0,214389000.0,151331000.0,214106000.0,151799000.0,30289000.0,158791000.0,,0.0958,0.8768,0.2366,-1.3906,-0.7573,3.227,0.9784,298032000.0,14146000.0,146146000.0,,,144571000.0,291599000.0,,124747000.0,,,,,,,,,,,,,22477000.0,25082000.0,,,,,,,,10646000.0,24793000.0,103500000.0,,1761000.0,9001000.0,,,,0.031,0.0647,0.2391,0.1339,0.1929,104912000.0,2399000.0,,0.1543,20052000.0,158791000.0
36,37,"АДЫГЕЯНЕРУД, ОАО",1020100509406.0,1994-06-16,23.5,,Действующая,103003042.0,Адыгея (Республика) (Адыгея),"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,32107000.0,23785000.0,1.5401,0.697,0.6063,9311000.0,39229000.0,15852000.0,736000.0,978000.0,,,,14953000.0,6208000.0,7340000.0,,0.0297,0.6698,0.2286,-0.2685,-0.0865,3.3743,0.9204,24767000.0,,9814000.0,,,6001000.0,22796000.0,,9311000.0,,,,,,,,,,,,,-8896000.0,-10340000.0,,,,,,,,,,,,23881000.0,22437000.0,,,,-0.2787,-0.3296,-0.2086,-0.7547,-0.2636,15444000.0,,34125000.0,-0.2268,-8896000.0,7340000.0
37,38,"АЗГОР, ОАО",1021601570506.0,1998-11-10,19.0,,Действующая,1643002581.0,Республика Татарстан,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,1595004000.0,567867000.0,0.335,,0.2509,849655000.0,2263136000.0,590385000.0,132688000.0,354383000.0,126826000.0,,11126000.0,2100000.0,22061000.0,1128498000.0,,0.3906,2.1293,0.7075,0.2471,0.3741,0.4134,2.1943,339680000.0,,336203000.0,71270000.0,,774010000.0,745350000.0,,849071000.0,,,,,,,,3414000.0,,1989055000.0,2347085000.0,,530795000.0,567867000.0,,,,,,,,3214000.0,,,,2927000.0,43213000.0,,,5000.0,0.3005,0.3885,0.335,0.5729,0.2509,1695269000.0,-61114000.0,,0.1872,423631000.0,1128498000.0
38,39,"АЗИМУТ ИТС, ООО",1068608008259.0,2006-10-23,11.0,,Действующая,8608052222.0,Тюменская область,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,66861000.0,37106000.0,0.2469,,0.198,25000.0,187380000.0,48501000.0,18299000.0,,,,,,,14272000.0,,0.348,1.2709,0.2135,0.9982,0.2132,3.6848,1.2709,52589000.0,,52589000.0,6079000.0,,14252000.0,66836000.0,,25000.0,,,,,,,,,,211807000.0,212050000.0,32973000.0,37581000.0,37106000.0,,,,,,,,239000.0,,,,996000.0,760000.0,,,,0.4758,0.7647,0.2469,2.104,0.198,150274000.0,7516000.0,,0.1604,30065000.0,14272000.0
39,40,"АЗИМУТ, АО",1040204433610.0,2004-01-30,14.0,,Действующая,277061998.0,Башкортостан (Республика),Предоставление прочих услуг в области добычи нефти и природного газа,,387069000.0,2349000.0,0.1478,1.0103,0.1287,661000.0,18246000.0,14395000.0,1250000.0,14360000.0,277525000.0,,277525000.0,13879000.0,19195000.0,19719000.0,25000.0,0.0139,4.0881,0.0509,0.9665,0.0493,18.6292,4.3018,89825000.0,,75946000.0,5000.0,30000.0,25000.0,386408000.0,,631000.0,,,,,,,,,,22057000.0,28392000.0,,25000.0,24000.0,,,,,,,,,,,,465000.0,464000.0,,,254000.0,0.0001,0.0007,0.0013,0.001,0.0013,15897000.0,5000.0,2300000.0,0.0011,20000.0,19719000.0
40,41,"АЗИМУТ, ООО",1020200880017.0,1998-10-08,19.0,,Действующая,224005990.0,Башкортостан (Республика),Предоставление прочих услуг в области добычи нефти и природного газа,,398865000.0,39728000.0,1.9175,1.3994,0.6572,41127000.0,60447000.0,90739000.0,870000.0,,73867000.0,,73867000.0,31235000.0,10734000.0,222375000.0,21709000.0,2.4466,3.3813,0.5575,0.8151,0.5067,0.7937,3.4859,102623000.0,250207000.0,71388000.0,,165000.0,132000.0,357738000.0,,40962000.0,,,,,,,,,,,,,15000.0,11339000.0,,,,,,,,29000.0,,,,4285000.0,15638000.0,,,449000.0,,0.0795,0.2309,0.0001,0.1876,20719000.0,,6680000.0,0.0002,15000.0,222375000.0
41,42,"АЗИМУТ, ООО",1130280067565.0,2013-11-14,4.0,,Действующая,278205681.0,Башкортостан (Республика),"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек",,17919000.0,4874000.0,0.3112,1.3169,0.2373,9824000.0,20537000.0,6702000.0,1336000.0,,1375000.0,,1263000.0,8868000.0,57000.0,600000.0,,0.0838,0.5041,0.0335,-15.3733,-1.1395,28.865,0.5077,15944000.0,,6923000.0,,,590000.0,8095000.0,,9824000.0,,,,,,,,,,,,,1111000.0,1173000.0,,,,,,,,,,,,,62000.0,,,,0.0477,0.0707,0.0606,3.5346,0.0571,15663000.0,232000.0,3701000.0,0.0373,767000.0,600000.0
42,43,"АЗИМУТ, ООО НПО",1100280025141.0,2010-07-01,7.5,,Ликвидируется,275071084.0,Башкортостан (Республика),Предоставление прочих услуг в области добычи нефти и природного газа,Находится в стадии ликвидации от 28.07.2017,264975000.0,13390000.0,1.1145,2.3733,0.5271,45679000.0,25404000.0,172124000.0,836000.0,,68580000.0,,68580000.0,15055000.0,22563000.0,4256000.0,113000.0,0.0271,1.0239,0.0161,-9.7328,-0.1889,61.2592,1.1413,192139000.0,4377000.0,177084000.0,,,-15744000.0,219297000.0,,45679000.0,,,,,,,,,,2501000.0,3517000.0,,-5745000.0,7748000.0,,,,,,,,,,,,16000.0,13509000.0,,,,-0.0223,0.0322,0.4388,-0.8059,0.305,12014000.0,,5529000.0,-0.2261,-5745000.0,4256000.0
43,44,"АЗИМУТ-СЕРВИС, ООО",1086317005224.0,2008-09-18,9.0,,Действующая,6317076000.0,Самарская область,Предоставление прочих услуг в области добычи нефти и природного газа,,105149000.0,27491000.0,0.1378,1.9497,0.1211,21944000.0,226928000.0,68899000.0,13339000.0,,6937000.0,,6094000.0,2647000.0,842000.0,4608000.0,,0.1425,0.8799,0.0438,-3.7622,-0.2084,21.8188,0.8889,93604000.0,,90957000.0,,,4598000.0,83205000.0,,21935000.0,,,,,,,,,,,,,12582000.0,13391000.0,,,,,,,,,650000.0,9000.0,,2178000.0,2337000.0,,,,0.1051,0.1461,0.0627,-339.1034,0.059,199437000.0,1784000.0,14100000.0,0.0433,9834000.0,4608000.0
44,45,"АЗК, ООО",1137536002669.0,2013-04-22,4.5,,Действующая,7536135034.0,Забайкальский край,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,29371000.0,75627000.0,8.1521,1.0468,0.8907,6488000.0,84904000.0,13792000.0,128000.0,,,,,2500000.0,6094000.0,8851000.0,,0.0062,0.8182,0.3014,0.267,0.1033,2.3184,1.1152,20520000.0,,18020000.0,,,8841000.0,22883000.0,,6488000.0,,,,,,,,,,,,,3057000.0,3381000.0,,,,,,,,,2000.0,,,,322000.0,,,,0.0868,0.1282,0.0415,0.3195,0.0398,9277000.0,611000.0,72246000.0,0.0288,2446000.0,8851000.0
45,46,"АЗОВТРАНЗИТ, ЗАО",1046140009926.0,2004-12-29,13.0,,Действующая,6140022125.0,Ростовская область,Добыча сырой нефти и нефтяного (попутного) газа,,316606000.0,305000.0,,0.4155,1.0,313648000.0,305000.0,1081000.0,153000.0,,77964000.0,25600000.0,77964000.0,30149000.0,,167974000.0,,0.0149,0.0419,0.5305,-0.8672,-49.2475,0.8849,0.0419,70668000.0,903000.0,40519000.0,,,-39555000.0,2958000.0,,288048000.0,,,,,,,,,,,,,58000.0,-429000.0,,,,,,,,,,,,2199000.0,1712000.0,,,,,-0.0015,-0.5845,,-1.4066,,15000.0,734000.0,0.141,43000.0,167974000.0
46,47,"АЗСМ, АО",1149102137546.0,1996-06-27,21.5,,Действующая,9104003122.0,Республика Крым,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,101805000.0,24198000.0,0.5924,1.3869,0.372,38593000.0,65045000.0,37273000.0,1935000.0,,,7899000.0,,212748000.0,23397000.0,-165943000.0,,0.0072,0.1487,-1.63,1.2326,-3.2357,-1.6135,0.2361,267748000.0,,55000000.0,892000.0,2214000.0,-239245000.0,63212000.0,,25197000.0,,500000.0,,226000.0,350000.0,,,350000.0,,74298000.0,76539000.0,500000.0,-11836000.0,6750000.0,,,6840000.0,350000.0,,,,,12011000.0,3283000.0,,3343000.0,9918000.0,,,,-0.153,0.0766,0.1158,0.0798,0.1038,40847000.0,892000.0,17448000.0,-0.1957,-12728000.0,-165943000.0
47,48,"АИТОН, ООО",1026300897787.0,1992-03-16,25.5,,Реорганизуется,6314003902.0,Самарская область,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",Находится в процессе реорганизации в форме присоединения к нему других ЮЛ от 06.12.2017,80299000.0,3851000.0,0.0678,,0.0635,11992000.0,60665000.0,33408000.0,5138000.0,38000.0,,,,,29610000.0,73204000.0,,0.7242,5.4541,0.9116,0.8362,0.8961,0.0969,9.6275,7095000.0,,7095000.0,,2000.0,73156000.0,68307000.0,,11990000.0,,,,,,,,,,,,,1283000.0,3851000.0,,,,,,,,192000.0,,,,3063000.0,5823000.0,,,,0.0118,0.0513,0.0678,0.0135,0.0635,56814000.0,301000.0,,0.0162,982000.0,73204000.0
48,49,"АЙ ДИ ЭС ДРИЛЛИНГ, ООО",1087746528715.0,2008-04-17,9.5,,Действующая,7713651336.0,Москва,Предоставление прочих услуг в области добычи нефти и природного газа,,281657000.0,31005000.0,0.1523,4.227,0.1322,26638000.0,234599000.0,23063000.0,407000.0,,1758000.0,500000.0,,,213717000.0,41730000.0,,0.0017,0.1734,0.1482,0.3617,0.0592,5.7495,1.0707,238169000.0,,238163000.0,,8000.0,25403000.0,255019000.0,,22711000.0,,,,,,,,,,,,,20628000.0,23670000.0,,,,,,,,1000.0,,,,3393000.0,6436000.0,,,,,0.0912,0.1122,,0.1009,203594000.0,4594000.0,7335000.0,0.0689,16175000.0,41730000.0
49,50,"АЙ ДИ ЭС НАВИГАТОР, ООО",1077764721836.0,2007-12-27,10.0,,Действующая,7709772970.0,Москва,Предоставление прочих услуг в области добычи нефти и природного газа,,1748079000.0,515270000.0,0.3022,5.7047,0.2321,561774000.0,2220445000.0,996439000.0,5384000.0,,496000.0,,,600236000.0,175752000.0,459882000.0,,0.0042,0.7848,0.2631,-0.2216,-0.0859,2.8011,0.9213,1287702000.0,,686284000.0,,,459782000.0,1186305000.0,,554298000.0,,,,,,,,,,,,,331762000.0,424947000.0,,,,,,,,143000.0,27465000.0,,,54624000.0,120487000.0,,,,,0.2461,0.2367,,0.1914,1705175000.0,69094000.0,90323000.0,0.1153,256019000.0,459881000.0
50,51,"АКАДЕМКЛУБ, ООО",1036904004280.0,2003-07-31,14.5,,Действующая,6920007760.0,Тверская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,57374000.0,45345000.0,0.8861,1.6814,0.4698,35082000.0,96517000.0,3012000.0,1053000.0,,616000.0,,,83982000.0,18199000.0,-38373000.0,5113000.0,0.0111,0.043,-0.6688,1.9142,-3.2951,-2.4952,0.2343,95131000.0,,9584000.0,,,-38383000.0,22292000.0,2461000.0,26522000.0,,1500000.0,,,,,,,,99393000.0,99825000.0,1500000.0,12767000.0,18377000.0,,,2641000.0,,,,,,4634000.0,4410000.0,,705000.0,1681000.0,,,,0.2285,0.385,0.2352,-0.2867,0.1904,51172000.0,,21855000.0,0.1331,12842000.0,-38373000.0
51,52,"АКВАДОР, ООО",1085658003793.0,2008-02-11,10.0,,Действующая,5607040444.0,Оренбургская область,"Добыча камня, песка и глины",,1973000.0,6000.0,0.0078,,0.0077,1000.0,778000.0,1967000.0,,,,,,,,30000.0,,,1.0149,0.0152,0.9667,0.0147,64.7667,1.0149,1943000.0,,1803000.0,,,,1972000.0,,,,,,,,,,,,,,,,6000.0,,,,,,,,,,,,,6000.0,,,,,0.0031,0.0078,,0.0077,772000.0,,,,,30000.0
52,53,"АКВАКВАРЦ, ООО",1126189002279.0,2012-09-13,5.0,,Действующая,6102041173.0,Ростовская область,"Добыча камня, песка и глины",,3750000.0,16000.0,0.0151,,0.0149,709000.0,1076000.0,478000.0,,,,,,2814000.0,1856000.0,19000.0,,,0.3176,0.0051,-36.3158,-0.2269,196.3684,0.8151,3731000.0,,917000.0,,,4000.0,3041000.0,,709000.0,,,,,,,,,,,,,4000.0,16000.0,,,,,,,,,,,,,12000.0,,,,0.0009,0.0053,0.0151,0.1765,0.0149,1060000.0,1000.0,,0.0028,3000.0,19000.0
53,54,"АКВАПРОМ, ООО",1110101000459.0,2011-11-03,6.0,,Действующая,101010492.0,Адыгея (Республика) (Адыгея),"Добыча полезных ископаемых, не включенных в другие группировки",,519000.0,1000.0,0.0147,,0.0145,445000.0,69000.0,14000.0,2000.0,,,,,,58000.0,10000.0,,0.0039,0.0314,0.0193,-43.5,-5.8784,50.9,0.1454,509000.0,,509000.0,,,,74000.0,,445000.0,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,1000.0,,,,,0.0019,0.0147,,0.0145,68000.0,,,,,10000.0
54,55,"АКМАЙ, ОАО",1021601625880.0,2001-08-08,16.5,,Действующая,1644015223.0,Республика Татарстан,Добыча сырой нефти,,247546000.0,55510000.0,0.2414,3265.2941,0.1945,225123000.0,285421000.0,3687000.0,674000.0,,62358000.0,100000.0,59500000.0,46000.0,18034000.0,119869000.0,17000.0,0.0103,0.0672,0.4842,-0.8781,-4.694,1.0651,0.3433,65319000.0,,57054000.0,9237000.0,,109172000.0,22423000.0,5518000.0,218308000.0,,281570000.0,,1020000.0,,,,2000.0,,285200000.0,319952000.0,281570000.0,39628000.0,55493000.0,,,57203000.0,,,,,,5535000.0,5039000.0,,1229000.0,11559000.0,,,597000.0,0.1311,0.2312,0.2413,0.2887,0.1944,229911000.0,9292000.0,,0.106,30241000.0,119869000.0
55,56,"АКСИОМА-СЕРВИС, ООО",5087746163060.0,2008-09-30,9.0,,Действующая,7701801805.0,Москва,Предоставление прочих услуг в области добычи нефти и природного газа,,516326000.0,230116000.0,0.2795,2.1851,0.2184,1603000.0,1053442000.0,472085000.0,29686000.0,,393000.0,,,,12952000.0,200525000.0,10137000.0,0.0941,1.5909,0.3884,0.992,0.3865,1.5749,1.6319,315408000.0,,315408000.0,25132000.0,,199525000.0,514723000.0,,1603000.0,,,,,,,,,,951123000.0,965664000.0,,123644000.0,124803000.0,,,505000.0,,,,,1113000.0,,,,1082000.0,3354000.0,,,500000.0,0.2092,0.2565,0.1344,0.59,0.1185,823326000.0,24781000.0,95176000.0,0.0928,97722000.0,200525000.0
