,Bankrupt,TA,GP,Sales,Cash,LT Debt,Inventories,Current liabilities,Retained earnings,Current assets,EBIT,Operating income,ROA,ROE,ROS,NI,WC
5617,,10996000,238000,3500000,479000.0,,1018000.0,10784000.0,202000.0,1680000,238000.0,238000.0,0.0221,0.9182,0.0577,202000.0,212000.0
5618,,72615000,11186000,34930000,93000.0,,26392000.0,294000.0,72311000.0,63141000,1365000.0,2351000.0,0.0127,0.017,0.0391,1365000.0,72321000.0
5619,,11648000,3402000,33985000,7000.0,,,8916000.0,2722000.0,7000,3402000.0,3402000.0,0.1899,0.691,0.0801,2722000.0,2732000.0
5620,,3845772000,968592000,2119151000,2358389000.0,1239000.0,735000.0,2860679000.0,798576000.0,3780618000,608121000.0,187442000.0,0.1583,0.6551,0.2295,486286000.0,983854000.0
5621,,13273000,15872000,41655000,9814000.0,,242000.0,4486000.0,8776000.0,12233000,15801000.0,15872000.0,0.5006,0.9224,0.1332,5547000.0,8787000.0
5622,,4075000,45000,1958000,74000.0,2832000.0,892000.0,523000.0,710000.0,2315000,1000.0,45000.0,-0.0012,-0.0069,-0.0026,-5000.0,720000.0
5623,,21117000,4543000,38366000,359000.0,,5848000.0,18236000.0,2873000.0,20943000,142000.0,-129000.0,0.0024,0.0164,0.0012,47000.0,2881000.0
5624,2017-12-15,168548000,13000,245010000,4620000.0,,37423000.0,4515000.0,162739000.0,168417000,83000.0,13000.0,0.0001,0.0001,0.0001,17000.0,164033000.0
5625,,19634000,860000,22754000,1103000.0,,10171000.0,18326000.0,1298000.0,18710000,169000.0,-3092000.0,0.0061,0.1088,0.0059,135000.0,1308000.0
5626,,10373000,4560000,25681000,922000.0,,1154000.0,9081000.0,1194000.0,10363000,474000.0,556000.0,0.0012,0.0101,0.0005,13000.0,1292000.0
5627,,55006000,6511000,52577000,5000.0,,2427000.0,54632000.0,364000.0,54467000,386000.0,728000.0,0.0052,0.9219,0.0045,236000.0,374000.0
5628,,940000,1092000,2508000,316000.0,,214000.0,765000.0,165000.0,847000,350000.0,596000.0,0.3011,6.775,0.1081,271000.0,175000.0
5629,,6579000,7878000,20729000,868000.0,,800000.0,688000.0,5881000.0,6521000,4153000.0,5965000.0,1.2108,1.3522,0.1921,3983000.0,5891000.0
5630,2017-05-29,177000,26000,268000,23000.0,,,181000.0,-14000.0,23000,26000.0,26000.0,0.126,-0.902,0.0858,23000.0,150000.0
5631,,69000,64000,335000,3000.0,,,18000.0,46000.0,60000,55000.0,64000.0,0.5333,0.88,0.1313,44000.0,51000.0
5632,,80831000,273000,43900000,1780000.0,,10571000.0,79743000.0,1088000.0,72194000,441000.0,273000.0,-0.0123,-0.6271,-0.0226,-994000.0,1088000.0
5633,,26290000,4980000,19549000,5766000.0,613000.0,5878000.0,2986000.0,22681000.0,21972000,1242000.0,1728000.0,0.0388,0.0498,0.0564,1102000.0,22691000.0
5634,,403814000,3701000,4051000,40000.0,300303000.0,17808000.0,16676000.0,29288000.0,328315000,5340000.0,-3918000.0,0.0179,0.0583,1.0894,4413000.0,86835000.0
5635,,63237000,729000,54042000,415000.0,,51953000.0,61732000.0,1495000.0,62674000,456000.0,729000.0,-0.0001,-0.0053,-0.0001,-8000.0,1505000.0
5636,,28082000,7595000,56639000,3000.0,6500000.0,,15856000.0,5716000.0,27721000,5787000.0,6275000.0,0.0735,0.5103,0.0411,2328000.0,5726000.0
5637,,2913000,1336000,11159000,58000.0,1290000.0,294000.0,723000.0,890000.0,1793000,748000.0,1056000.0,0.231,1.1304,0.0582,650000.0,900000.0
5638,,526479000,5016000,22093000,7031000.0,,10303000.0,516897000.0,9571000.0,116296000,4285000.0,5016000.0,0.008,0.4266,0.1552,3428000.0,483184000.0
5639,,2660113000,99342000,587106000,16754000.0,545985000.0,573860000.0,2068158000.0,45961000.0,1363071000,1611000.0,37642000.0,0.0004,0.0257,0.002,1165000.0,1583530000.0
5640,,18099000,211000,8049000,97000.0,3924000.0,14271000.0,7848000.0,211000.0,16090000,211000.0,211000.0,0.0098,0.033,0.0262,211000.0,6327000.0
5641,,2158773000,337736000,1524806000,857000.0,,54318000.0,1297174000.0,698518000.0,1741510000,205543000.0,299608000.0,0.0656,0.1832,0.0965,147127000.0,861599000.0
5642,,1000791000,7352000,103220000,117000.0,262000.0,47801000.0,422252000.0,564367000.0,762044000,3137000.0,7352000.0,0.0019,0.0033,0.0183,1884000.0,578277000.0
5643,,2415000,297000,7977000,308000.0,253000.0,,1123000.0,1029000.0,1881000,150000.0,297000.0,0.0513,0.1557,0.0188,150000.0,1039000.0
5644,,447320000,18716000,1779733000,13690000.0,,10032000.0,419155000.0,23175000.0,406088000,23104000.0,18716000.0,0.0276,0.6953,0.0104,18483000.0,193702000.0
5645,,298790000,2644000,89775000,3156000.0,215216000.0,233501000.0,76918000.0,6206000.0,295920000,2198000.0,2644000.0,0.0053,0.2342,0.0162,1450000.0,6656000.0
5646,2017-08-08,64895000,5012000,8190000,133000.0,,5140000.0,61954000.0,2931000.0,6766000,51000.0,51000.0,0.0006,0.0141,0.005,41000.0,2941000.0
5647,,9787000,8000,7101000,84000.0,,64000.0,9726000.0,9000.0,8894000,8000.0,8000.0,0.0006,0.1111,0.0008,6000.0,61000.0
5648,,20978000,3017000,17807000,11000.0,,2802000.0,2927000.0,17801000.0,20824000,-1941000.0,1058000.0,-0.0905,-0.1073,-0.115,-2047000.0,18051000.0
5649,,71893000,3767000,7850000,216000.0,22351000.0,35427000.0,51722000.0,-2188000.0,42811000,96000.0,-6373000.0,0.0009,-0.0307,0.0087,68000.0,12876000.0
5650,,2503000,45000,429000,694000.0,,55000.0,2607000.0,-114000.0,2388000,-12000.0,-9000.0,-0.0072,0.1206,-0.028,-12000.0,-104000.0
5651,,5133000,320000,23116000,3000.0,4162000.0,4697000.0,110000.0,853000.0,4955000,303000.0,320000.0,0.0479,0.3255,0.0105,242000.0,861000.0
5652,,130898000,306000,973000,133000.0,105311000.0,278000.0,15585000.0,9885000.0,2485000,695000.0,306000.0,0.0054,0.0469,0.4707,458000.0,10002000.0
5653,,13022000,1155000,39715000,1000.0,1105000.0,6411000.0,4479000.0,7418000.0,12917000,616000.0,1155000.0,0.0432,0.0727,0.0131,520000.0,7438000.0
5654,,45173000,2587000,35104000,2555000.0,,17806000.0,38676000.0,6487000.0,42902000,204000.0,-769000.0,0.0036,0.0251,0.0046,161000.0,6497000.0
5655,,11292000,106000,7432000,220000.0,1321000.0,,9876000.0,85000.0,6235000,106000.0,106000.0,0.0046,0.6137,0.0114,85000.0,95000.0
5656,,477339000,7187000,46814000,84000.0,32873000.0,68066000.0,442004000.0,2452000.0,208056000,1033000.0,3121000.0,0.0021,0.2463,0.0213,998000.0,2462000.0
5657,,3701288000,28714000,454890000,15000.0,442352000.0,903914000.0,3155158000.0,103770000.0,1528099000,12249000.0,28714000.0,0.0024,0.0875,0.0191,8701000.0,103778000.0
5658,,129967000,6758000,17765000,1000.0,72000.0,11098000.0,119664000.0,10211000.0,122494000,156000.0,5302000.0,0.0009,0.0105,0.006,107000.0,10231000.0
5659,,47667000,4144000,67637000,,,6730000.0,44419000.0,3148000.0,47032000,243000.0,-1584000.0,0.005,0.056,0.0026,177000.0,3248000.0
5660,,687000,662000,3335000,120000.0,,180000.0,,662000.0,527000,662000.0,662000.0,1.1015,1.1015,0.1985,662000.0,687000.0
5661,,91148000,12611000,79643000,16347000.0,,11754000.0,72037000.0,19103000.0,89979000,2026000.0,1652000.0,0.0061,0.0175,0.0056,445000.0,19111000.0
5662,,4024000,1182000,21545000,4000.0,,2377000.0,1860000.0,2154000.0,3968000,878000.0,878000.0,0.1601,0.2624,0.0233,502000.0,2164000.0
5663,,31603000,479000,24937000,280000.0,24941000.0,879000.0,6434000.0,-13788000.0,11683000,-16082000.0,10006000.0,-0.3627,-1.9387,-0.5769,-14386000.0,228000.0
5664,,3141287000,324903000,1499018000,16990000.0,151835000.0,905363000.0,256741000.0,2722701000.0,2935372000,308666000.0,262199000.0,0.0753,0.0985,0.1711,256440000.0,2876136000.0
5665,,1338000,161000,529000,4000.0,,200000.0,1258000.0,,433000,105000.0,161000.0,0.0785,1.3125,0.1985,105000.0,80000.0
5666,,52097000,11468000,164827000,8931000.0,5460000.0,11548000.0,37469000.0,9166000.0,37044000,5530000.0,6365000.0,0.098,0.6269,0.0265,4376000.0,9168000.0
5667,,26779000,236000,27979000,2834000.0,20038000.0,4812000.0,286000.0,5455000.0,12779000,236000.0,236000.0,,,0.0068,189000.0,6455000.0
5668,,2338154000,91142000,1159001000,175698000.0,1772482000.0,422009000.0,451314000.0,113618000.0,937228000,24270000.0,91142000.0,0.0081,0.1516,0.0139,16118000.0,114358000.0
5669,,433573000,3732000,4045000,2128000.0,,5121000.0,210592000.0,222971000.0,253122000,95960000.0,-23765000.0,0.1731,0.4153,18.956,76677000.0,390996000.0
5670,,39687000,18588000,45065000,2500000.0,,5515000.0,5359000.0,34318000.0,38277000,3532000.0,3478000.0,0.0628,0.0859,0.0627,2826000.0,34328000.0
5671,,37530000,28768000,56893000,5128000.0,2876000.0,1269000.0,23824000.0,10820000.0,18549000,5273000.0,10819000.0,0.1145,0.4838,0.0742,4219000.0,10830000.0
5672,,101523000,27168000,187097000,29816000.0,,1250000.0,74908000.0,26605000.0,100608000,33256000.0,27168000.0,0.2948,1.835,0.1422,26605000.0,26615000.0
5673,,21699000,2546000,3943000,4000.0,,724000.0,10125000.0,11564000.0,20743000,-5021000.0,-3545000.0,-0.1865,-0.3563,-1.2734,-5021000.0,11574000.0
5674,,403580000,1090000,60204000,11404000.0,350549000.0,24773000.0,44663000.0,8269000.0,168011000,3311000.0,1090000.0,0.008,0.3207,0.0384,2313000.0,8368000.0
5675,,113278000,74525000,213526000,21202000.0,680000.0,27840000.0,62305000.0,50195000.0,88848000,23622000.0,18913000.0,0.1296,0.3936,0.0775,16541000.0,50293000.0
5676,,2221004000,72000,802000,329604000.0,900036000.0,1307530000.0,1745821000.0,-469039000.0,2054109000,-271920000.0,72000.0,-0.1266,0.6885,-271.313,-217593000.0,842420000.0
5677,,24626000,4083000,17931000,3753000.0,,2872000.0,7280000.0,17336000.0,24224000,3678000.0,3655000.0,0.1347,0.1768,0.1675,3004000.0,17346000.0
5678,,6368000,1725000,18288000,4981000.0,,,4621000.0,1725000.0,4981000,1725000.0,1725000.0,0.1752,0.9738,0.0943,1725000.0,1747000.0
5679,,16580000,7589000,10233000,6538000.0,,1090000.0,1883000.0,11831000.0,13983000,6085000.0,6216000.0,0.3607,0.396,0.4747,4858000.0,14697000.0
5680,,6504000,903000,7179000,2460000.0,,851000.0,417000.0,6077000.0,4722000,557000.0,903000.0,0.0921,0.0959,0.0776,557000.0,6087000.0
5681,,135000,50000,546000,3000.0,,122000.0,,135000.0,125000,39000.0,50000.0,0.2785,0.2785,0.0604,33000.0,135000.0
5682,,1062000,73000,558000,,,,500000.0,-21638000.0,557000,73000.0,73000.0,0.0709,-0.0434,0.1308,73000.0,562000.0
5683,,58599000,4757000,71663000,22000.0,2712000.0,21940000.0,47200000.0,8677000.0,58267000,683000.0,2148000.0,0.0094,0.0637,0.0076,547000.0,8687000.0
5684,,231219000,1984000,58844000,1235000.0,,9544000.0,225880000.0,5329000.0,231163000,1717000.0,1984000.0,0.0108,0.2934,0.0232,1366000.0,5339000.0
5685,,1400000,2600000,2981000,90000.0,,875000.0,91000.0,1299000.0,1352000,213000.0,243000.0,0.1213,0.1396,0.0574,171000.0,1309000.0
5686,,503513000,5246000,8793000,932000.0,292026000.0,,180519000.0,30958000.0,81957000,4982000.0,5019000.0,0.0059,0.1376,0.4533,3986000.0,30968000.0
5687,,3524000,2918000,2918000,14000.0,,154000.0,4393000.0,-879000.0,3484000,-139000.0,-416000.0,,,-0.0374,-109000.0,-869000.0
5688,,1024000,158000,816000,,,582000.0,690000.0,-68000.0,588000,5000.0,5000.0,-0.0262,-0.0832,-0.0355,-29000.0,334000.0
5689,,127108000,3875000,257820000,380000.0,,50672000.0,125609000.0,1489000.0,123167000,1861000.0,3875000.0,0.0092,1.5527,0.0058,1489000.0,1499000.0
5690,,1420000,572000,15167000,738000.0,,119000.0,678000.0,731000.0,1380000,435000.0,572000.0,0.1754,0.4558,0.0229,348000.0,742000.0
5691,,122648000,6085000,6085000,2372000.0,89153000.0,,174268000.0,-251438000.0,3439000,-6794000.0,-6718000.0,-0.0446,0.0402,-0.9101,-5538000.0,-140773000.0
5692,,548969000,5084000,54649000,68000.0,,5696000.0,548732000.0,173000.0,228636000,3193000.0,5084000.0,0.0044,-2.5206,0.042,2295000.0,237000.0
5693,,29296000,6296000,50190000,734000.0,,743000.0,16368000.0,12909000.0,24777000,5457000.0,2511000.0,0.1496,0.4523,0.1009,5064000.0,12928000.0
5694,,1206000,688000,920000,,,498000.0,396000.0,800000.0,1155000,48000.0,103000.0,0.0209,0.0313,0.0272,25000.0,810000.0
5695,,113048000,8751000,224694000,11660000.0,,14462000.0,48451000.0,63797000.0,107956000,7129000.0,8709000.0,0.0511,0.0813,0.0225,5045000.0,64597000.0
5696,,35850000,1020000,52222000,1000.0,41000.0,17308000.0,40402000.0,-4603000.0,34644000,-2247000.0,-2151000.0,-0.0469,2.8853,-0.0441,-2301000.0,-4593000.0
5697,,197559000,2589000,4893000,1500000.0,66319000.0,4077000.0,135470000.0,-7767000.0,34621000,33000.0,-2225000.0,0.0001,-0.004,0.0035,17000.0,-4230000.0
5698,,859882000,5663000,95031000,11182000.0,35000.0,188497000.0,960896000.0,-101059000.0,816507000,-47319000.0,-11962000.0,-0.0682,0.5084,-0.4311,-40964000.0,-101049000.0
5699,,95939000,4135000,151165000,8219000.0,,37371000.0,91399000.0,4530000.0,94383000,3307000.0,4135000.0,0.0282,0.8075,0.0173,2614000.0,4540000.0
5700,,22846000,2520000,2520000,1000.0,,,25506000.0,-8660000.0,501000,-633000.0,-523000.0,-0.0277,0.2701,-0.2512,-633000.0,-2660000.0
5701,,13310000,893000,7893000,273000.0,4557000.0,10960000.0,8522000.0,221000.0,13211000,98000.0,116000.0,0.0055,0.3632,0.009,71000.0,231000.0
5702,,58825000,2455000,7475000,2060000.0,,50702000.0,29157000.0,29158000.0,52994000,368000.0,465000.0,0.0024,0.0047,0.0186,139000.0,29668000.0
5703,,10002000,116000,16298000,2000.0,,,9753000.0,239000.0,9956000,115000.0,116000.0,0.0067,0.4191,0.0056,92000.0,249000.0
5704,,6163000,267000,17519000,280000.0,,1000.0,5218000.0,930000.0,6161000,231000.0,267000.0,0.0473,0.217,0.0106,185000.0,945000.0
5705,,37357000,3966000,29697000,28000.0,,20301000.0,13832000.0,22996000.0,34427000,653000.0,159000.0,0.0132,0.0218,0.0171,507000.0,23525000.0
5706,,397005000,26694000,465899000,26876000.0,863000.0,106270000.0,231471000.0,164571000.0,380156000,-11188000.0,-27843000.0,0.0003,0.001,0.0004,167000.0,164671000.0
5707,,12496000,23472000,23472000,451000.0,,4539000.0,12452000.0,44000.0,10664000,105000.0,161000.0,0.0024,0.23,0.0014,33000.0,44000.0
5708,,11190000,4545000,73057000,151000.0,,1066000.0,3644000.0,7536000.0,8969000,229000.0,493000.0,0.0116,0.0229,0.0023,171000.0,7546000.0
5709,2017-06-13,21737000,85000,4175000,26000.0,,1304000.0,3442000.0,18286000.0,21359000,-3398000.0,-7146000.0,-0.1319,-0.1696,-0.8139,-3398000.0,18295000.0
5710,,490933000,31715000,171822000,4000.0,,23614000.0,457547000.0,33376000.0,249639000,6760000.0,18365000.0,0.0099,0.1377,0.025,4300000.0,286457000.0
5711,,3529000,142000,5430000,278000.0,,1083000.0,825000.0,2685000.0,2872000,91000.0,142000.0,,,0.0134,73000.0,2704000.0
5712,,6924000,504000,3712000,1000.0,,3646000.0,3078000.0,3836000.0,6407000,-4838000.0,-886000.0,-0.6031,-0.7722,-1.3033,-4838000.0,3846000.0
5713,,4581000,965000,965000,2000.0,,,4157000.0,409000.0,2745000,619000.0,630000.0,0.1313,4.7036,0.6166,595000.0,424000.0
5714,,3059000,1374000,21712000,241000.0,,2542000.0,1813000.0,1236000.0,2858000,172000.0,303000.0,,,0.0063,137000.0,1246000.0
5715,,120363000,203000,67398000,46000.0,,5426000.0,153812000.0,-33577000.0,14027000,-11248000.0,203000.0,-0.0242,0.4162,-0.171,-11523000.0,33089000.0
5716,,126228000,1909000,3338000,7000.0,101726000.0,36000.0,57407000.0,-32915000.0,88791000,59000.0,1588000.0,0.0003,-0.0011,0.0108,36000.0,-32905000.0
5717,,1676000,1561000,1561000,337000.0,,,25000.0,1641000.0,1591000,-167000.0,-167000.0,-0.0961,-0.0968,-0.107,-167000.0,1651000.0
5718,,88154000,2679000,87243000,23809000.0,,44422000.0,79351000.0,,88121000,2583000.0,2679000.0,0.0247,0.2659,0.0237,2066000.0,8803000.0
5719,,333777000,32000,29093000,164000.0,100553000.0,,233186000.0,26000.0,38955000,32000.0,32000.0,0.0001,1.04,0.0009,26000.0,38000.0
5720,,151329000,75022000,328357000,40597000.0,14000.0,45804000.0,134185000.0,16930000.0,142692000,3636000.0,23677000.0,0.0136,0.1012,0.0056,1839000.0,17130000.0
5721,,6787000,1023000,3164000,51000.0,3100000.0,767000.0,2943000.0,734000.0,3696000,6000.0,164000.0,0.0009,0.0083,0.0019,6000.0,744000.0
5722,,80000,18000,179000,,,67000.0,226000.0,-156000.0,73000,18000.0,18000.0,0.175,-0.0915,0.0782,14000.0,-146000.0
5723,,154079000,52858000,284506000,5216000.0,914000.0,38867000.0,139385000.0,13750000.0,107738000,17354000.0,20225000.0,0.1079,1.5022,0.0452,12866000.0,13780000.0
5724,,733211000,62420000,551592000,469000.0,52000.0,206608000.0,683039000.0,48320000.0,455669000,4106000.0,34281000.0,,,0.0057,3130000.0,50120000.0
5725,,7485000,254000,11852000,35000.0,,6832000.0,7296000.0,181000.0,7035000,220000.0,254000.0,0.0169,1.7426,0.0148,176000.0,189000.0
5726,,42002000,1822000,83017000,98000.0,,3216000.0,41208000.0,294000.0,41345000,1650000.0,1822000.0,0.0002,0.0076,0.0001,6000.0,794000.0
5727,,66834000,2270000,13814000,109000.0,,36745000.0,60154000.0,6671000.0,65883000,178000.0,244000.0,0.0017,0.0184,0.009,124000.0,6680000.0
5728,,138140000,4751000,278219000,18450000.0,,68276000.0,91468000.0,46661000.0,125749000,4014000.0,4751000.0,0.0213,0.0683,0.0111,3082000.0,46672000.0
5729,,86143000,13878000,97647000,11562000.0,2690000.0,28194000.0,64602000.0,18541000.0,71154000,6260000.0,7406000.0,,,0.0511,4992000.0,18851000.0
5730,,6109000,73000,5916000,117000.0,,193000.0,1924000.0,4175000.0,3684000,13000.0,73000.0,-0.009,-0.0128,-0.0091,-54000.0,4185000.0
5731,,41465000,5465000,42183000,414000.0,,2641000.0,30165000.0,11260000.0,16566000,100000.0,-1512000.0,,,,,11300000.0
5732,,1470517000,70058000,1088576000,6504000.0,,15846000.0,1394399000.0,66118000.0,1403224000,50118000.0,13839000.0,0.0241,0.5983,0.0349,37945000.0,76118000.0
5733,,213911000,33251000,239648000,1849000.0,90783000.0,102672000.0,112357000.0,7321000.0,208929000,2987000.0,14969000.0,0.01,0.2441,0.0098,2343000.0,10771000.0
5734,,59820000,3925000,69917000,24880000.0,,12663000.0,35738000.0,24072000.0,55980000,4151000.0,3925000.0,0.0557,0.1481,0.0475,3321000.0,24082000.0
5735,,1969000,9114000,9114000,,,410000.0,,,410000,673000.0,673000.0,0.2905,0.2905,0.0628,572000.0,1969000.0
5736,,251117000,43957000,269228000,13566000.0,,35461000.0,223683000.0,25934000.0,190286000,30858000.0,25353000.0,0.1432,1.6243,0.0913,24577000.0,27434000.0
5737,,24123000,15443000,89342000,689000.0,,11462000.0,21680000.0,2412000.0,23734000,2649000.0,2689000.0,0.0587,1.5413,0.0237,2117000.0,2443000.0
5738,,521000,130000,710000,42000.0,,58000.0,,325000.0,517000,107000.0,130000.0,0.2213,0.2246,0.1507,107000.0,521000.0
5739,,13067000,736000,3899000,563000.0,,1441000.0,10014000.0,3022000.0,12710000,177000.0,736000.0,0.0117,0.0476,0.0364,142000.0,3053000.0
5740,,9890000,47000,3031000,1000.0,,8740000.0,9686000.0,194000.0,9060000,47000.0,47000.0,0.0034,0.1792,0.0125,38000.0,204000.0
5741,,2782149000,25438000,1196256000,38681000.0,,380139000.0,2742838000.0,39300000.0,2710588000,13918000.0,815000.0,0.0037,0.3194,0.0091,10828000.0,39311000.0
5742,,92727000,1883000,18929000,1282000.0,77600000.0,237000.0,4134000.0,10983000.0,25994000,-5794000.0,-1705000.0,-0.0887,-0.4089,-0.2984,-5648000.0,10993000.0
5743,,124215000,173100000,330056000,583000.0,1665000.0,17123000.0,107691000.0,14844000.0,116740000,5751000.0,-2680000.0,0.0269,0.3667,0.0139,4601000.0,14859000.0
5744,,91500000,10245000,10395000,9491000.0,,54173000.0,24568000.0,66832000.0,83246000,4829000.0,4829000.0,,,0.4646,4829000.0,66932000.0
5745,,18253000,11542000,60932000,4553000.0,,167000.0,11242000.0,7002000.0,18153000,3022000.0,3518000.0,0.1102,0.3975,0.0384,2338000.0,7011000.0
5746,,670812000,7219000,10792000,50000.0,,,100000.0,85497000.0,568022000,96048000.0,7219000.0,0.1535,0.1535,8.8796,95829000.0,670712000.0
5747,,869095000,1441000,122446000,184454000.0,,142725000.0,397116000.0,440541000.0,860456000,-3175000.0,-46794000.0,-0.0043,-0.0079,-0.0305,-3738000.0,471979000.0
5748,,5549000,2882000,45620000,,,,1103000.0,4434000.0,2948000,954000.0,1277000.0,0.0666,0.1877,0.0167,763000.0,4446000.0
5749,,46832000,200000,200000,11000.0,4000.0,,85879000.0,-39061000.0,22829000,-20437000.0,-270000.0,-0.3809,0.755,-107.015,-21403000.0,-39051000.0
5750,,19491000,10415000,40701000,1417000.0,-4000.0,4311000.0,3788000.0,15662000.0,15311000,1393000.0,1909000.0,0.0555,0.0727,0.0271,1102000.0,15707000.0
5751,,65856000,54011000,54011000,14942000.0,800000.0,289000.0,10020000.0,55026000.0,44707000,-6102000.0,-4591000.0,-0.0903,-0.105,-0.113,-6102000.0,55036000.0
5752,,10261000,205000,49351000,,,3172000.0,9577000.0,674000.0,10233000,205000.0,205000.0,0.0158,0.2895,0.0035,173000.0,684000.0
5753,,95997000,24075000,52774000,1776000.0,,1107000.0,7543000.0,88444000.0,85603000,23592000.0,24075000.0,0.2673,0.3074,0.447,23592000.0,88454000.0
5754,,11171000,6016000,49421000,210000.0,,4985000.0,6228000.0,4933000.0,11135000,384000.0,412000.0,0.0243,0.064,0.0062,307000.0,4943000.0
5755,,16547000,141000,2439000,2000.0,,5451000.0,9136000.0,6403000.0,8914000,3000.0,141000.0,0.0001,0.0003,0.0012,3000.0,7411000.0
5756,,10217000,4160000,33001000,282000.0,1718000.0,3200000.0,1980000.0,3109000.0,6817000,2085000.0,2599000.0,0.0099,0.0162,0.0032,105000.0,6519000.0
5757,,73127000,8566000,262364000,5276000.0,4000.0,22454000.0,55962000.0,17149000.0,72663000,2312000.0,4698000.0,0.0206,0.0849,0.0053,1397000.0,17161000.0
5758,,9953000,1012000,10832000,209000.0,,7698000.0,10520000.0,-577000.0,9832000,37000.0,243000.0,-0.1105,52.0,-0.1008,-1092000.0,-567000.0
5759,,51647000,3102000,89617000,11568000.0,1489000.0,14539000.0,30227000.0,19921000.0,34081000,-3813000.0,-4603000.0,-0.0711,-0.1538,-0.0425,-3813000.0,19931000.0
5760,,57348000,2391000,5714000,14000.0,150778000.0,75000.0,1595000.0,-95075000.0,1533000,-722000.0,-420000.0,-0.0101,0.0061,-0.1013,-579000.0,-95025000.0
